book_id,title,year,country_code,country_name
12733487,"Deflection of the permanent way under running trains from observations carried out in 1897, on the Warsaw-Vienna railway",1898,be,Belgium
11451032,L'ombre de la marquise de Créquy,1835,fr,France
22262150,L'apocalypse et Rome papale,1877,fr,France
12735452,"Drabos en Peer Startens de ontwikkeling des kwaads, de drank, de invloed der vrouw",1899,be,Belgium
17204494,"Compte-rendu du Congrès international colonial, sous le haut patronage de S. M. le Roi des Belges",1897,be,Belgium
12650922,Deventer's oudste Stadrecht (1448),1866,ne,Netherlands
12276371,Notice sur la grande carte topographique de la France dite carte de l'état-major,1853,fr,France
13470444,Simples esquisses de la guerre,,xxk,United Kingdom
12882267,"Recueil de spots, expressions, termes, axiomes, dictons et proverbes wallons en dialecte de Stavelot",1901,be,Belgium
12991521,"Du droit de préférence entre créanciers hypothécaires, en droit romain et en droit français",1880,fr,France
12738805,Philosophie ésotérique de l'Inde,1899,be,Belgium
12247257,Thirteenth annual report of Edinburgh original ragged industrial schools (...) for the year ending 30th November 1859,1860,stk,United Kingdom
11785331,"Histoire de Jeanne d'Albret, Reine de Navarre",1823,fr,France
12808903,Histoire du prince royal duc d'Orléans,1842,fr,France
13553957,Das Grüne Gewölbe in Dresden,1839,gw,Germany
13065895,Dissertatio de latine scriptis quae graeci veteres in linguam suam transtulerunt,1852,gw,Germany
12591087,De sacramentis in specie,1897,be,Belgium
11948317,Bemerkungen über ein Paar Schlesische Säughthierarten (...),1826,xx,Unknown
13675903,Traité de droit commercial maritime,1878,fr,France
11265805,Les fastes de Versailles,1844,fr,France
13201798,Etablissements de produits chimiques,1855,be,Belgium
11298463,Inventaire analytique des archives anciennes de la mairie d'Angers,1861,fr,France
13482544,"Oeuvres oratoires de Challemel-Lacour, de l'académie française",1897,fr,France
11815894,Voyages dans l'Amérique septentrionale,1874,fr,France
11561385,"Histoire du moyen-âge, à l'usage des athénées royaux et des collèges",1878,be,Belgium
11663545,Contre-mandement de carême,1858,be,Belgium
11294429,Die Durchquerungen Afrikas,1884,gw,Germany
12421570,Exercices de calcul différentiel,1894,be,Belgium
13330434,Secret politique de Napoléon,1853,fr,France
22284412,Droit romain ; Origine de l'Action en garantie d'éviction,1889,fr,France
12104036,"Verslag van het bestuur der afdeeling 's Gravenhage van de vereeniging Nederlandsche Mettray, over 1854",1854,ne,Netherlands
12557948,Vingt Années de République Parlementaire au Dix-Septième Siècle,1884,fr,France
12351955,La Jeunesse et l'évangile,1868,fr,France
11320203,Histoire de la Littérature Italienne,1867,fr,France
11559528,"Léopold Ier et Léopold II,",1878,be,Belgium
13298538,Bibliographie de l'Orient Latin,1885,fr,France
22535080,La collezione litologica che con tanto amore e squisitezza di gusto va facendo da molti anni il Signor de Meester (...),,xx,Unknown
12349849,Aardrijkskunde der lagere scholen met geschiedkundige aanteekeningen voor België,1894,be,Belgium
11451427,Deutsches bürgerthum im mittelalter,1868,gw,Germany
13056281,"Le Duc et la Duchesse de Brabant, le 23 août 1853",1853,be,Belgium
12751346,La croix et l'autel dans tous les temps et dans l'éternité,1899,be,Belgium
11466698,Geschiedenis der stad en kastelnij van Veurne,1873,be,Belgium
11633611,Congrès de la paix universelle,1848,be,Belgium
11266800,Der Selige Petrus Canisius,1865,au,Austria
15459004,Einhardi annales,1845,gw,Germany
12239177,Les localisations cérébrales et le siége de la sensation dans la philosophie scolastique,1892,be,Belgium
12454692,Le Juif errant,1846,be,Belgium
12283343,Du redressement et de l'immobilisation dans le traitement des tumeurs blanches des membres,1880,fr,France
12627702,Les lois belges à la portée de tous,1898,be,Belgium
11967791,Chorée traitée au moyen de l'électricité,1862,be,Belgium
22181165,Le gentilhomme pauvre,1881,fr,France
12400940,Petri Caprano S. R. E. Cardinalis Laudatio funebris,1836,it,Italy
13703599,Le Conflit Finlandais envisagé au point de vue juridique,1900,fr,France
12227668,Aperçus sur quelques détails de la guerre,1860,fr,France
12072621,Voix d'un Polonais israélite en faveur de l'indépendance de la Pologne,1863,be,Belgium
12990221,De l'Acquisition des Fruits en Droit Romain et en Droit Français,1881,fr,France
12829332,Mary Queen of Scots and Her Marriage with Bothwell,1883,enk,United Kingdom
11396037,L'Eglise Essénienne au Clergé Romain,1884,be,Belgium
11273289,Ueber die neuesten Entdeckungen in Afrika,1869,gw,Germany
11560681,Généalogie de la famille Courcol dite de Bailliencourt,1878,be,Belgium
12338360,La circulation du sang,1881,fr,France
13054437,"Histoire de la gilde souveraine des couleuvriniers, arquebusiers et canonniers, dite chef-confrérie de Saint Antoine, à Gand",1866,be,Belgium
11703964,"Mémoire justificatif pour MM. Prosper Thuysbaert, Edouard Louvau, François De Poorter, Charles Louis Van Damme, Edouard Vanden Abbeele et Alphonse Vanden Abbeele, tous à Lokeren",1882,be,Belgium
13704834,Traité de géologie,1900,fr,France
11697764,La vie arabe et la société musulmane,1869,fr,France
12296218,Étude sur l'état des rapports des domestiques et des maîtres et sur les moyens d'améliorer ces rapports,1844,fr,France
13003804,"Notice sommaire sur les assolemens adoptés par M. Morel de Vindé, Pair de France, Dans son Exploitation à la Celle-Saint-Cloud, près Versailles",1816,fr,France
11590012,"Sailing directory for the island of Newfoundland, comprising a general description of its bays, habours, anchoring places, etc., etc.",1876,enk,United Kingdom
11720268,Wiertz,1883,be,Belgium
12058098,De la Trinité antique et du droit de vie et de mort,1827,be,Belgium
12632936,"Life of Beato Angelico da Fiesole, of the Order of Friar-Preachers",1865,enk,United Kingdom
12550887,Die Naturgeschichte des Volkes als Grundlage einer deutschen Social-Politik,1866,gw,Germany
13696584,La botanica y los botanicos de la Peninsula hispano-Lusitana,1858,sp,Spain
11330298,"Liederen, balladen en sonnetten",1891,be,Belgium
11611745,Le curé politique,1880,be,Belgium
13717323,Magyarische Grammatik,1858,gw,Germany
11644831,De maetschappy voor tael en kunst,1854,be,Belgium
11346573,La Grande industrie du Royaume de Hongrie,1901,hu,Hungary
15101604,"De Bruxelles, le 12 février 1789. L'Empereur ayant été informé que son Conseil de Brabant, sur la réquisition des Etats de cette Province, avoit rendu, pendant le courant des mois de mai & de juin 1787, plusieurs décrets aussi attentatoires à la Souveraineté de S.M. que contraire aux regles inviolables ...",1789,be,Belgium
12023839,"Laws, by-laws and rules and regulations of the reform-school of the district of Columbia",1873,xxu,United States
12803306,Les craies grises phosphatées dans la métallurgie de l'acier Thomas et Gilchrist,1900,be,Belgium
11952551,Considérations sur la Monnaie de l'Epoque Romane et Description de quelques Triens Mérovingiens,1851,fr,France
11268495,Quelques observations sur l'administration de la vapeur du chloroforme dans la pratique des accouchemens,1864,be,Belgium
12836886,Ragionamento,1845,it,Italy
12564913,Traité des maladies de l'utérus et de ses annexes,1866,fr,France
12683251,Beknopt etymologisch woordenboek der nederlandsche taal,1898,be,Belgium
12365825,Storia documentata di Carlo V,1894,it,Italy
11937871,Liber memorialis,1854,gw,Germany
11604067,"Kurzer Unterricht zur Erziehung der Obstbàume, Küchen-Handels-und Arzneigewächse, besonders in Industrie-Gärten",1836,gw,Germany
11764270,Verborgen lijden,1884,be,Belgium
12265369,Notes sur quelques sources manuscrites de l'histoire belge à Rome,1892,be,Belgium
12104394,"De La part que la société des Sciences du Hainaut à prise à l'érection de la statue d'Orlande de Lassus, célèbre compositeur montois",1854,fr,France
12293803,"Bombe lumineuse, ou abolition de la contrainte par corps",1830,fr,France
12788919,Variétés orientales,1872,fr,France
12258111,Sur les chemins de l'Europe,1893,fr,France
12812277,Exposition Meissonier,1884,fr,France
12894945,Guide de la jeune ouvrière,1901,fr,France
11666962,Eléments de géométrie par A.-M. Legendre.,1881,be,Belgium
22069960,Correspondance du duc de Mayenne,1860,fr,France
22358131,Au ministère de l'instruction publique 1887,1888,fr,France
13671584,"Mathematik, Zeichnenkunst Physik und Chemie in ihrer Anwendung und Beziehung auf die praktische Gärtnerei",1839,gw,Germany
13300919,Ernest Maltravers,1842,gw,Germany
11996353,Les catacombes romaines,1868,be,Belgium
13117265,Ueber die Lehrmethode Schleiermacher's,1834,gw,Germany
12922900,Description de plusieurs fiertons ou poids monétaires de quelques anciennes monnaies d'or françaises,1858,fr,France
12492717,Tableaux synoptiques pour faciliter l'étude de la syntaxe latine de J. Gantrelle,1896,be,Belgium
13611649,Distribution solennelle des prix aux élèves de l'Athénée le 17 août 1845,1845,be,Belgium
13351223,Essais (et nouveaux Essais) de Psychologie contemporaine,1883,fr,France
11425201,Etat du Poitou sous Louis XIV,1865,fr,France
11740099,Lessen over natuurwetenschap,1883,be,Belgium
12280355,Théorie mécanique de la chaleur,1893,be,Belgium
13309704,The schoolmaster,1836,enk,United Kingdom
12499091,Curiosités de l'économie politique,1861,fr,France
12239451,Nouveau système de défense de la Hollande,1874,fr,France
12053858,Vie illustrée de Garcia Moreno,1898,fr,France
12112001,Alcuno contradizioni della Bibbia,1874,it,Italy
13464659,Extrait du dictionnaire biographiques des hommes du nord,,fr,France
13227343,El Derecho de la Guerra conforme à la moral,1877,sp,Spain
11812790,Exposition universelle de 1889,1889,fr,France
11506792,Problème de la certitude,1845,fr,France
12606472,Catalogue des tableaux,1877,be,Belgium
11788277,Les ophidiennes (scènes de la vie moderne),1884,be,Belgium
12365339,"Beknopte uitlegging der Staatswetten, grondwet, provincie- en gemeentewet",1895,be,Belgium
11317855,Iconographia mariana,1852,gw,Germany
13717014,Versuch einer Koibalischen und Karagassischen Sprachlehre nebst Wörtervetzeichnissen aus den tatarischen Mundarten des Minussinschen Kreises,1857,gw,Germany
13584893,Les sept merveilles du Cambrésis,1836,fr,France
12203112,Arithmétique pratique à l'usage des écoles primaires et moyennes,1891,be,Belgium
13231200,Das Preussische Staatsrecht,1888,gw,Germany
11279101,Klimaunterschiede gleicher Breiten,1892,gw,Germany
13506067,Dogma socialista de la Associacion Mayo,1846,uy,Uruguay
13062997,Mittheilungen aus dem Gebiete der Numismatik und Archaeologie / Notizie peregrine di numismatica e d'archeologia,1851,it,Italy
22175410,Essai sur l'histoire littéraire du moyen âge,1833,fr,France
11267129,Voyage en terre sainte,1865,fr,France
12621355,Tooneelstukken,1897,be,Belgium
12742290,De practische taalmeester,1899,be,Belgium
13278659,Kleine Schriften zur Alten Geschichte,1893,gw,Germany
13600018,Traité élémentaire de physiologie humaine,1862,fr,France
12818721,L'étude des applications est le meilleur adjuvant du progrès scientifique en géologie,1900,be,Belgium
22431079,L'inauguration de l'Empire Libéral. Le Roi Guillaume,1900,fr,France
11855462,"Eustaquio, episodio de los primeros tiempos del cristianismo, seguido de algunos cuentos escogedos",1886,be,Belgium
11855462,"Eustaquio, episodio de los primeros tiempos del cristianismo, seguido de algunos cuentos escogedos",1886,fr,France
11855462,"Eustaquio, episodio de los primeros tiempos del cristianismo, seguido de algunos cuentos escogedos",1886,mx,Mexico
13617662,"San Girolamo, il dottore massimo, dimostrato evidentemente di patria istriano",1829,it,Italy
22097645,Eight report of the science and art department of the committee of council on education,1861,enk,United Kingdom
12715640,Sur les distances moyennes à la côte dans les océans,1898,be,Belgium
12856440,La quinte-essence sociale,1899,be,Belgium
12656353,Juarez et César Cantu,1885,mx,Mexico
11915638,Memoria geo-zoologica sugli Echinidi fossili del contado di Nizza,1843,it,Italy
11317498,Recherches historiques sur la ville et les anciennes baronnies de Tonneins,1833,fr,France
13477972,Narrative of an expedition to explore the river Zaire,1818,enk,United Kingdom
12643417,Lezioni di statistica teorico-pratica,1863,it,Italy
12649927,Shakespeare and his times,1838,fr,France
13624618,A toutes les gloires de l'ancien pays de Liége,1842,be,Belgium
13387842,Leçons nouvelles de Cosmographie,1866,fr,France
11819890,Modellen en opgaven van brieven,1885,be,Belgium
11709058,"De Helle, een punt van ons geloof",1883,be,Belgium
11614986,L'ingénieur-conseil a l'Exposition de Paris 1878,1880,be,Belgium
11614986,L'ingénieur-conseil a l'Exposition de Paris 1878,1880,fr,France
11643811,Réflexions morales ou maximes à suivre pour être heureux,1840,be,Belgium
12244736,Convenzione in data 15 decembre 1877 per il transporto sul mare e per l'imbarca e lo sbarco dei militari ed impiegati dipendente Dai ministeri della guerra marina (...),1878,it,Italy
12094560,Recherches sur la bibliothèque du Grand Condé,1860,fr,France
12132265,La Pragmatique sanction de Saint-Louis,1890,be,Belgium
13026140,La Migration des Symboles,1891,fr,France
13303134,L'italie d'hier,1894,fr,France
11460952,Lives of british statesmen,1838,enk,United Kingdom
11826744,"Eer en deugd, of de rechtveerdige straf",1885,be,Belgium
12318712,La princesse Marie-Immaculée de Bourbon,1894,fr,France
11441066,Balistique,1875,be,Belgium
11434602,Guide officiel de la correspondance télégraphique,1867,be,Belgium
11390557,"Vie et mort édifiantes de Monseigneur Auguste-Denis Affre, archevêque de Paris",1848,be,Belgium
11287982,Les noms propres assyriens,1861,fr,France
12387377,Théorie des sciences,1882,fr,France
22335868,Theologia moralis generalis,1900,be,Belgium
22222722,Allgemeine Zustände des deutschen Volkes,1883,gw,Germany
12274354,Contes et souvenirs,1893,be,Belgium
12864338,De la dérivation de la Meuse,1845,be,Belgium
12259308,"Lager landbouwonderwijs in tuin, hoeve en school",,be,Belgium
13688725,Contribution à l'étude de l'alimentation de l'Homme et des anthropomorphes,1894,be,Belgium
11995035,"Quomodo Edmundus Spenserus ad Chaucerum se fingens in eclogis ""The shepheardes Calender"" versum heroicum renovarit ac refecerit",1896,fr,France
22158188,La recherche du vrai bien,1849,fr,France
13660843,Le dernier amour de Ronsard,1882,fr,France
12250822,"Aide-mémoire. Trois cent trente cinq formules mnémotechniques, méthode simple et pratique pour retenir les principaux faits et les dates de l'histoire romaine",1890,be,Belgium
13366413,"Le procédé au gélatino-bromure, suivi d'une note de Edw Milsom sur les clichés portatifs, et de la traduction des notices de R Kennett et Rév H-G Palmer",1877,fr,France
13022899,La France pendant la Révolution,1891,fr,France
13732372,Géographie historique et administrative de la Gaule romaine,1876,fr,France
13315470,"Projet de Code Pénal pour l'empire du Japon, présenté au Sénat par le Ministre de la Justice le 8e mois de la 10e année de Meiji (Août 1877)",1879,ja,Japan
13277408,Le Guide diplomatique,1866,gw,Germany
13576247,Kritisch-erklärendes Handwörterbuch der deutschen Sprache,1838,gw,Germany
12953482,La religion défendue par ses ennemis,1890,be,Belgium
11587924,The first crossing of Spitsbergen,1897,enk,United Kingdom
12995500,"De l'existence universelle, de celle de l'Homme en société et de ses fins",1847,fr,France
11455723,Pindari Carmina,1850,gw,Germany
12931360,Gl'ingegneri militari che operarono o scrissero in Piemonte dall'anno MCC all'anno MDCL,1871,it,Italy
11274099,Ueber Wesen und Bedeutung der Homerfrage,1889,gw,Germany
12608292,Leben und Kunst des schwedischen Malers Peter Hörberg,1819,dk,Denmark
13602698,Notice sur Félix-M.-J.-M. Stappaerts,1889,be,Belgium
11790375,Essai sur la coqueluche,1828,fr,France
22233517,Geslacht van Borcharen,1897,be,Belgium
12380724,Les microbes,1882,fr,France
17476855,"Considération sur le projet de municipalité, par l'ex-bourg-mestre de Chestret, Baron de Hanneffe, colonel du régiment municipal. Liege en septembre 1790",1790,be,Belgium
15099272,Trois piéces remarquables adressées au public de la part des Etats de Brabant,1787,be,Belgium
12766129,Dictionnaire des Pseudonymes,1887,fr,France
13043449,"Simeon's letters to his kinsfolk and other great people written, chiefly from France & Belgium in the years 1832, 1833 & 1834",1834,enk,United Kingdom
12552057,Compétence respective du juge d'instruction et de la chambre du conseil,1897,be,Belgium
12124699,Les Solitudes,1869,fr,France
13113109,Beiträge zur Geschichte der Reformation und der Sitten jener Beit,1855,gw,Germany
12055527,Die politischen Parteien Griechenlands,1844,gw,Germany
12349545,Conférences sur l'histoire de l'Église et le développement du dogme aux huit premiers siècles,1894,be,Belgium
13649026,Batalhas da Companhia de Jesus na sua gloriosa provincia do Japâo,1894,po,Portugal
11777063,Chez les sauvages,1884,be,Belgium
13685393,Notice sur un cartulaire de l'abbaye de Saint-Ghislain,1862,fr,France
12384903,Par les chemins,1895,be,Belgium
13051038,Impressions de voyage,1887,fr,France
12521836,Reseña de los acontecimientos politicos y militares de la provincia de Guayaquil desde 1813 hasta 1824 inclusives,1863,pe,Peru
12444244,L'artiglieria da campo in Europa nel 1876,1876,it,Italy
12795055,Marioline,1899,be,Belgium
12573485,Lebenserinnerung und Briefwechsel,1861,gw,Germany
12692604,Traité pratique d'electricité,1882,fr,France
12661460,"Études sur les machines, d'après l'expérience et le raisonnement",1828,fr,France
12056843,Die römisch-rechtlichen Mittheilungen in des Tacitus Geschichtbüchern,1860,be,Belgium
11374094,The cabinet portrait Gallery,1890,xxk,United Kingdom
11374094,The cabinet portrait Gallery,1890,fr,France
11989289,De Franciadis epica fabula in posteriore XVImi saeculi parte praesertim apud Petrum Laudunium ab Aquileriis (Pierre Delaudun d'Aigaliers),1891,fr,France
12100943,Programma van het provinciaal Utrechtsche genootschap van kunsten en wetenschappen,1821,ne,Netherlands
11754516,Reisen nach dem Nordpalarmeer in den Jahren 1870 und 1871,1872,gw,Germany
13648732,"Estudos sobre alguns portos commerciaes da Europa, Asia, Africa e Oceania e sobre diversos serviços concernentes à engenheria civil",1885,po,Portugal
11286952,Das Gesetz im Zufall,1877,gw,Germany
11731905,Untersuchungen über Friesische Rechtsgeschichte,1880,gw,Germany
17026797,Heureux Fruits de l'éducation chrétienne,1890,fr,France
11606178,Dicht-en Prozastukjes,1880,be,Belgium
13132164,Causes & effets de l'accroissement successif des armées permanentes,1876,be,Belgium
12120418,Eucologio romano,1889,be,Belgium
11504614,Albert en Valentina,1876,be,Belgium
11320872,Le créancier hypothécaire,1865,be,Belgium
13532624,Règlement contre les incendies,1848,be,Belgium
13317862,"Obras de Don Manuel Breton de los Herreros, de la Real Academia Española",1851,sp,Spain
13707247,Die Reichspolitik des Erzbischofs Philipp von Köln (1167-1191),1899,gw,Germany
12211072,Simple coup d'oeil,1892,be,Belgium
12054631,Poésie,1857,be,Belgium
13426669,Précis pratique de la méthode d'enseignement,1823,be,Belgium
13498116,Meta Holdenis,1873,fr,France
13681452,Catalogue des anciennes porcelaines tendres de sèvres (...),1898,fr,France
11609478,"Manuel complet et pratique du cubage des bois,",1880,be,Belgium
12393048,Mémoire a Messieurs les Membres de la Commission nommée pour la révision de la partie du Code de Procédure qui concerne les Saisies-Immobilières,1851,be,Belgium
12521959,La République du Chili,1876,be,Belgium
12756734,Bij kinderen,1899,be,Belgium
12944200,Portraits du XVIIe siècle,1890,fr,France
11837033,Histoire du fer dans le pays de Namur,1873,be,Belgium
12398469,Osservazioni presentate all'assemblea della banca romana,1842,it,Italy
13656219,Traité d'algèbre élémentaire,1883,be,Belgium
12922933,Attribution de quelques médailles inédites au monnayage primitif des Arabes à Alexandrie,1859,fr,France
12132733,Grande question au XIXe siècle,1855,fr,France
12830674,Aperçu sur les institutions subsidiaires pour les ouvriers attachés aux établissements métallurgiques en Russie,1876,ru,Russia
11493695,Au Coin du feu,1876,be,Belgium
13696100,Das ethnographische Verhältniss der Kelten und Germanen nach den Ansichten der Alten und den sprachlichen überrestten,1857,gw,Germany
12227120,Storia del reame di Napoli dal 1734 sino al 1825,1848,it,Italy
12504828,Attila dans les Gaules en 451,1833,fr,France
11841367,"Société générale des agglomérés magnésiens, Brevetés s. g. d. g. en France et à l'étranger",1875,fr,France
11449003,Lieder Guillems IX,1848,gw,Germany
11436804,Sommaire du cours de notariat,1858,be,Belgium
13560173,Annales Ardennaises,1861,fr,France
12262514,"Cour d'appel de Gand. En cause de M. Hyacinthe Lhoneux-Detru, Banquier à Huy, Appelant d'un jugement du Tribunal de Commerce de Gand, du 29 Décembre 1855, contre MM. les curateurs a la faillite du sieur Zaman, ci-devant négociant-spéculateur, Intimés",1857,be,Belgium
11957020,Études morales et littéraires,1887,be,Belgium
12045646,Pour l'inventeur,1890,be,Belgium
12984328,Lettres du baron de Marchant sur la numismatique et l'histoire,1851,fr,France
12138337,"Extraits de l'article publié par Monsieur Édouard Laboulaye (aujourd'hui professeur de législation comparée au Collége de France) dans la Revue de Législation, t. 24, septembre et décembre, p. 289-370, sous ce titre : Quelques Réflexions sur l'Enseignement du Droit en France, etc",1839,fr,France
11767356,Servitudes militaires,1855,be,Belgium
12170331,"Le lapin domestique, nouveau moyen d'industrie appliqué à toutes les fortunes et à toutes les intelligences",1838,fr,France
13464625,Bulletin monumental publié sous les auspices de la société française d'archéologie pour la conservation des monuments historiques,1895,fr,France
12217172,Patria e biografia Del Grande Ammiraglio d. Cristoforo Colombo,1853,it,Italy
11811220,Recherches anatomiques sur les organes végétatifs de l'urtica dioica,1885,be,Belgium
13481292,Valentinelli Giuseppe degli studi sul Friuli,1856,xr,Czech Republic
13350367,Variétés littéraires,1889,fr,France
12126392,Roger en Raoul,1890,be,Belgium
11900402,Le gallerie e i Musei di Firenze,1875,it,Italy
12264611,Het rijk der hemelen,1890,be,Belgium
22111343,Drei Monate in der libyschen Wüste,1875,gw,Germany
12034997,Un magistrat français au commencement du XVIIIe siècle,1888,be,Belgium
11518224,"Code des voyageurs, hôteliers et aubergistes",1877,be,Belgium
11448868,Histoire des votes des représentants du peuple,1851,fr,France
12332549,"Curiosités historiques sur Louis XIII, Louis XIV, Louis XV, Mme de Maintenon, Mme de Pompadour, Mme du Barry, etc",1864,fr,France
12582186,Traité de l'expropriation pour cause d'utilité publique,1836,fr,France
13702261,Histoire et description de la Basse Cochinchine: pays de Gia-Dinh,1864,fr,France
13210012,Visites et études de S.A.I. le prince Napoléon au palais de l'industrie,1855,fr,France
22099729,Les saisons,1834,be,Belgium
12111076,Les origines de l'eglise de Tours,1869,fr,France
12364974,Guide de la jeune ménagère,1894,be,Belgium
13602008,Les tableaux de Rubens dans l'église de l'Oratoire à Rome,1882,be,Belgium
13514261,Obras poeticas de Diego Hurtado de Mendoza,1877,sp,Spain
12653326,Madame Surinet-Durand officier d'Académie,1898,fr,France
22239173,Conversations-Lexikon,1882,gw,Germany
12451844,Traité de thérapeutique physiologique,1895,ne,Netherlands
13134569,"Histoire de Soulavie (naturaliste, diplomate, historien)",1893,fr,France
13355409,"Histoire économique de la propriété, des salaires, des denrées et de tous les prix en général",1894,fr,France
12235763,"De la compensation en droit romain, du compte courant en droit français",1879,fr,France
12805836,Les salons de Paris et la Societé parisienne sous Napoléon III,1868,fr,France
11697487,La culture intensive de l'oeuf et son incubation,1878,fr,France
13498850,Lettres d'Auguste Comte fondateur de la religion universelle et premier grand-prêtre  de l'humanité a Henry Edger et a M. John Metcalf,1889,fr,France
12360425,La Franc-Maçonnerie moderne,1894,fr,France
12352873,De deugd voor alle staten,1894,be,Belgium
12877293,Organisation des cadres de l'armée sur le pied de paix d'après les arrêtés royaux en vigueur à la date du 1er novembre 1900,1900,be,Belgium
13648179,De l'administration de la ville de Londres,1863,be,Belgium
22250149,La jeunesse de l'Impératrice Joséphine,1891,fr,France
12754923,"Le travail, loi de la vie et de l'éducation",1900,be,Belgium
11957850,"Une dévotion chère à Marie, ou Le jardin aux roses de Notre-Dame",1887,be,Belgium
12260702,Archéologie religieuse,1869,be,Belgium
13288613,Le commerce extérieur et la politique de la France,1848,fr,France
11842610,Mijnheer Roosdonck gaat slapen,1885,be,Belgium
12738269,Celles qu'épouseront nos fils,1899,be,Belgium
13278581,"Le livre du diable, recueil de Satires et de Pamphlets sur les hommes et les choses de la Révolution Belge",1848,be,Belgium
12559570,Giunte e correzioni alla Lettera A della Bibliografia Siciliana,1881,it,Italy
11939495,Collezione degli articoli di economia politica e statistica civile,1839,it,Italy
12101977,Over de geuzen. Inneming van den Briel (1 April 1572),1872,be,Belgium
12527847,Réglementation des mines et carrières à l'étranger,1896,be,Belgium
11664391,Epernay et l'abbaye de Saint-Martin de cette ville,1869,fr,France
13698132,Essai sur la géographie de l'auvergne,1898,fr,France
13028209,De l'Avenir de la Littérature française,1837,fr,France
13221334,"A discriptive, explanatory, and critical, catalogue of fifty of the earliest pictures contained in the national Gallery of Great Britain",1834,enk,United Kingdom
11661612,Du droit de fondation,1857,be,Belgium
12454260,Charlemagne,1877,fr,France
11654399,Et après ? What next-and next ?,1856,be,Belgium
13434965,La famille et la jeunesse de J.-J. Rousseau,1896,fr,France
12841004,L'incendie de l'opéra,1896,be,Belgium
11717077,Caisse de retraite,1891,be,Belgium
13604492,Vondel et la Belgique,1887,be,Belgium
12055380,Satires et poésies diverses,1852,be,Belgium
12608659,"The origin, progress, and present condition of the fine arts in Great Britain and Ireland",1841,enk,United Kingdom
12457043,Théorie de la formation du globe,1867,fr,France
12040415,Manuel pour servir à la préparation de l'examen diplomatique,1869,be,Belgium
12586168,Etude historique sur la prophylaxie et le traitement du Choléra,1884,fr,France
12807640,Noël le Mire et son oeuvre,1875,fr,France
22418918,Verspreide en nagelaten poëzy,1886,ne,Netherlands
12238472,Résultats scientifiques et pratiques destinés à la construction des machines,1868,gw,Germany
22120643,Les institutions ouvrières de la Suisse,1867,sz,Switzerland
12021710,Regulations respecting the navigation of channels at mouth of the Mississipi river,1874,xx,Unknown
13649323,A viagem da India,1896,po,Portugal
12555624,Lecture et rédaction,1897,be,Belgium
22091068,"Oeuvres choisies, mémoire et correspondance de Bertin du Rocheret",1865,fr,France
13436304,Discussions du code Napoléon dans le conseil d'état (...),1808,fr,France
12614108,Enea Vico e l'antico museo estense delle medaglie,1873,it,Italy
11278860,Insektenschaden im Walde,1892,gw,Germany
22069439,Geschichte der familie Schenk von Nydeggen,1860,gw,Germany
13664296,Anthologie grecque,1863,fr,France
11700409,Vade Mecum du membre visiteur de la Société de Saint Vincent-de- Paul à Gand,1880,be,Belgium
12840898,Ark van Noë,1897,be,Belgium
12168641,"Mémoire sur l'amélioration des moutons, des boeufs et des chevaux",,be,Belgium
13116535,"Droit romain, De la negotiorum gestio
Droit français, Commentaire de la loi du 24 juillet 1889",1892,fr,France
12929945,Marie Stuart,1889,fr,France
13482931,Hymni Homerici,1860,gw,Germany
12664581,L'insuffisance financière,1863,be,Belgium
22174649,Jean-Paul Marat,1880,fr,France
12772400,"La pauvreté, sa mission dans l'Église & dans le monde",1899,be,Belgium
12772400,"La pauvreté, sa mission dans l'Église & dans le monde",1899,fr,France
12772400,"La pauvreté, sa mission dans l'Église & dans le monde",1899,gw,Germany
12099512,Iconographie chrétienne de Belgique,1850,be,Belgium
12397599,En faveur du Congo et contre sa reprise immédiate,1895,be,Belgium
12167526,Remy's Fischvermebung bis in 's Unendliche durch die künstliche Befruchtung des Rogens mittelst der Milchaus deb Französischen,1861,gw,Germany
11688120,De la majorité civile sous le régime des coutumes en pays de Hainaut,1872,be,Belgium
11716408,Die Arbeiterfrage unter dem Gesichtspunkte des Vereinrechtes,1873,gw,Germany
13254176,"The physiology of the foetus, liver and Spleen",1831,enk,United Kingdom
11424504,Grundzüge zum System der Philosophie,1833,gw,Germany
13372664,Histoire des sciences sous Napoléon Bonaparte,1889,fr,France
12721536,Practisch rekenboek voor de middelklas der lagere scholen (aangenomen door de bisschoppelijke school-commissie),1899,be,Belgium
11959386,Manuel du microscope dans ses applications au diagnostic et à la clinique,1873,fr,France
17160611,Cours d'apologétique chrétienne,1886,be,Belgium
12458887,Code de la législation forestière,1883,fr,France
12438570,Oefeningen op de nederlandsche spraakkunst,1895,be,Belgium
22288578,Note sur l'erreur probable d'un passage observé à la lunette méridienne de l'observatoire royal de Bruxelles,1853,be,Belgium
13711195,Napoléon et l'Empire,1900,fr,France
22049585,Art de parler et d'écrire ou traité de rhétorique générale,1833,fr,France
12716699,De l'efficacité des feuilles de Houx (Ilex aquifolium) dans le traitement des fièvres intermittentes,1831,fr,France
12997037,Droit romain. Mandatum pecuniae credendae. Droit français. Effets du cautionnement en droit civil,1888,fr,France
12060019,Analysis and review of the Blue Book of the royal commission on Capital punishment,1866,xxk,United Kingdom
12426647,"Recueil méthodique d'applications renfermant 2,700 problèmes d'arithmétique",1895,be,Belgium
